name,code,product_link
4 MP IR HDCVI Dome Camera - 20 Mtr.,CP-UVC-DA40L2,http://www.cpplusworld.com/cp-uvc-da40l2
4 MP IR HDCVI Vandal Dome Camera - 30 Mtr.,CP-UVC-VA40FL3,http://www.cpplusworld.com/cp-uvc-va40fl3
4 MP IR HDCVI Bullet Camera - 20 Mtr.,CP-UVC-TA40L2,http://www.cpplusworld.com/cp-uvc-ta40l2
4 MP IR HDCVI Bullet Camera - 20 Mtr.,CP-UVC-TA40L2M,http://www.cpplusworld.com/cp-uvc-ta40l2m
